roi,neuron_count
ME_L_col_31_17,444
ME_R_col_30_39,443
ME_R_col_36_29,443
LO_R_col_33_22,443
LO_R_col_25_10,443
ME_R_col_34_37,442
LO_L_col_32_22,442
LO_L_col_32_34,442
LO_L_col_03_08,441
LO_R_col_05_03,441
LO_L_col_32_21,439
LO_L_col_34_27,439
ME_R_col_35_36,439
LO_R_col_34_26,439
ME_L_col_17_03,438
LO_L_col_04_14,436
LO_L_col_23_37,436
LO_L_col_12_01,436
LO_R_col_13_31,435
LO_R_col_34_32,435
LO_R_col_20_05,435
LO_L_col_17_34,434
LO_R_col_29_37,434
ME_L_col_06_02,433
LO_L_col_31_35,433
LO_R_col_05_18,433
LO_R_col_31_18,433
LO_L_col_26_37,433
LO_R_col_23_36,433
LO_R_col_24_09,433
LO_L_col_34_31,433
LO_R_col_32_35,432
ME_R_col_17_03,432
LO_L_col_09_26,432
LO_L_col_30_16,431
LO_L_col_06_19,431
LO_L_col_29_37,431
LOP_R_col_17_19,430
LO_R_col_28_13,430
LO_R_col_13_01,429
LO_L_col_23_08,429
LO_R_col_35_30,428
LO_R_col_26_37,428
LO_L_col_03_06,428
LO_R_col_19_05,428
LO_L_col_25_37,427
LO_L_col_19_35,427
ME_L_col_33_21,427
LO_L_col_23_36,427
LO_R_col_35_29,426
LO_L_col_32_35,426
LO_L_col_34_25,426
LO_R_col_28_37,426
LO_R_col_03_11,425
LO_L_col_35_29,425
LO_R_col_27_37,425
LO_L_col_22_07,424
ME_L_col_13_01,424
ME_R_col_04_18,424
LO_L_col_29_36,423
LO_R_col_07_22,423
LO_R_col_21_35,423
LO_R_col_30_36,421
LO_R_col_07_01,420
ME_L_col_07_24,419
LO_R_col_31_17,419
LO_R_col_12_01,418
LO_L_col_06_20,417
LO_L_col_34_32,417
LOP_R_col_17_16,416
ME_L_col_33_37,415
ME_L_col_36_30,415
LO_R_col_10_01,415
LO_R_col_09_01,415
LO_L_col_28_37,414
LO_R_col_12_30,414
LO_R_col_33_34,414
ME_R_col_03_15,414
ME_L_col_09_28,413
LO_R_col_33_35,413
LO_R_col_23_08,413
LO_R_col_11_29,412
LO_L_col_33_34,412
LO_R_col_31_36,411
ME_R_col_36_35,411
LOP_R_col_22_16,410
LO_L_col_33_35,410
LOP_L_col_13_06,410
LO_L_col_20_35,409
LO_L_col_33_28,409
LO_L_col_03_10,409
LO_L_col_03_07,409
LO_R_col_30_37,408
LO_L_col_05_03,406
ME_L_col_23_08,406
LO_L_col_03_11,406
ME_R_col_35_24,405
LO_R_col_03_06,405
ME_L_col_20_05,405
LOP_R_col_18_10,404
LOP_R_col_13_15,404
LO_L_col_24_09,404
LO_L_col_31_18,404
LOP_R_col_16_11,403
LO_R_col_03_12,402
LO_R_col_35_33,402
ME_R_col_04_03,402
ME_L_col_36_31,402
LO_L_col_09_27,402
LO_R_col_34_25,401
LO_L_col_34_29,401
ME_R_col_36_28,400
LO_L_col_08_26,400
ME_R_col_28_39,400
LO_R_col_10_28,400
LO_R_col_25_37,396
ME_R_col_33_38,396
LO_L_col_04_04,395
LO_L_col_22_36,395
LOP_R_col_25_24,395
LO_L_col_32_20,394
LO_L_col_04_15,394
ME_L_col_36_29,394
LO_R_col_35_28,394
LOP_R_col_13_26,393
LOP_R_col_16_12,393
ME_R_col_02_06,391
BU(R),391
LO_L_col_10_28,390
LOP_L_col_17_09,390
LO_L_col_03_05,390
LO_L_col_03_12,390
LO_R_col_35_27,390
LOP_R_col_14_06,389
ME_R_col_08_01,389
LOP_L_col_21_10,388
ME_L_col_36_32,388
LO_R_col_34_34,388
LO_R_col_26_11,388
ME_R_col_27_39,387
LO_L_col_06_02,387
ME_L_col_04_04,387
LO_L_col_15_33,385
ME_L_col_11_01,385
LO_R_col_04_15,385
LOP_R_col_11_05,384
LOP_R_col_26_18,384
LOP_L_col_14_12,384
LOP_R_col_13_12,384
LO_L_col_11_01,384
LOP_L_col_21_11,383
ME_L_col_19_04,383
LO_L_col_05_18,382
LOP_R_col_14_07,382
ME_L_col_27_12,380
LOP_L_col_19_14,380
LOP_R_col_14_09,380
ME_L_col_28_13,380
LOP_L_col_15_06,380
LOP_R_col_17_11,380
ME_R_col_05_02,380
LO_L_col_24_37,379
LOP_R_col_13_14,379
LOP_R_col_19_08,378
LOP_R_col_20_15,378
ME_R_col_15_02,378
LOP_L_col_21_14,378
ME_R_col_07_01,378
ME_R_col_33_19,378
LOP_R_col_16_07,378
LOP_R_col_30_29,377
LO_R_col_02_08,377
ME_L_col_32_18,376
LOP_L_col_18_09,376
LO_L_col_27_38,376
LOP_R_col_19_14,376
LOP_R_col_16_20,375
ME_L_col_33_19,375
LOP_R_col_22_12,375
ME_L_col_05_02,375
LOP_R_col_15_09,375
LO_R_col_05_19,375
LO_L_col_03_09,375
LOP_R_col_20_14,375
LOP_R_col_17_10,375
LOP_L_col_18_10,375
LOP_L_col_15_08,374
LOP_R_col_15_12,374
LO_L_col_35_30,374
LO_L_col_32_36,374
LO_R_col_32_36,374
ME_R_col_36_27,373
LO_R_col_05_17,373
LO_L_col_33_21,373
LO_R_col_29_15,373
LOP_R_col_19_07,372
LOP_R_col_16_18,372
LOP_L_col_16_10,372
LOP_R_col_14_08,372
LOP_R_col_20_26,372
LOP_L_col_17_10,371
LO_L_col_32_19,371
LOP_R_col_16_19,370
LOP_R_col_15_19,370
LOP_R_col_21_16,370
LOP_R_col_16_15,370
LOP_R_col_12_14,370
LOP_R_col_26_23,370
LOP_R_col_23_11,369
ME_R_col_02_12,369
LOP_R_col_23_19,368
LOP_L_col_17_18,368
LOP_R_col_08_08,368
LOP_R_col_11_07,368
LO_R_col_31_37,368
LOP_R_col_12_15,367
LO_L_col_14_32,367
ME_L_col_06_22,367
LOP_R_col_20_23,367
ME_L_col_10_01,367
LOP_L_col_11_07,367
LOP_R_col_23_12,367
LOP_R_col_25_15,367
LO_R_col_08_25,366
LOP_R_col_18_17,366
ME_L_col_03_05,366
LOP_R_col_05_12,366
LO_L_col_30_37,366
LOP_R_col_11_08,366
LOP_R_col_28_26,366
LOP_R_col_08_05,366
LO_R_col_03_05,365
LO_L_col_34_24,365
ME_R_col_31_16,365
LO_L_col_04_03,365
ME_L_col_21_06,364
ME_R_col_03_04,364
LOP_R_col_26_15,364
LO_R_col_34_22,364
LOP_R_col_26_22,364
LO_L_col_05_02,363
LO_R_col_29_38,363
ME_L_col_02_07,363
LOP_L_col_17_11,362
LO_L_col_31_37,362
LO_L_col_29_38,362
LO_R_col_18_34,362
ME_R_col_01_07,361
LOP_R_col_17_09,361
ME_R_col_31_39,361
LOP_L_col_18_15,361
LO_R_col_22_36,361
LOP_R_col_21_12,360
LOP_R_col_28_20,360
LO_R_col_30_16,360
LOP_R_col_24_18,360
LO_R_col_14_32,359
LO_L_col_03_13,359
LO_R_col_06_21,359
LO_L_col_35_24,359
LO_R_col_08_01,358
LOP_R_col_24_24,358
LOP_L_col_14_10,358
LO_R_col_32_19,358
LO_R_col_21_06,358
LOP_R_col_15_18,358
LOP_R_col_25_25,358
LO_L_col_10_01,358
LOP_L_col_17_14,358
LOP_L_col_15_11,358
LO_R_col_33_20,357
LOP_R_col_17_23,357
LOP_R_col_19_20,357
LOP_R_col_21_13,357
LOP_R_col_12_19,357
LOP_R_col_24_16,356
LOP_R_col_20_13,356
LO_R_col_34_35,356
LOP_L_col_18_11,356
LO_L_col_34_33,356
LOP_L_col_20_15,356
LOP_L_col_20_14,356
LOP_L_col_15_17,356
LOP_R_col_23_18,355
LOP_R_col_18_14,355
ME_R_col_13_01,355
LOP_R_col_19_13,355
LOP_L_col_25_19,355
LOP_R_col_17_22,355
LO_L_col_34_23,355
LOP_L_col_13_07,355
LO_R_col_33_36,355
LO_L_col_02_10,355
LO_L_col_35_31,354
LOP_R_col_20_16,354
LO_L_col_31_17,354
LOP_R_col_22_18,354
LOP_R_col_14_10,354
LOP_R_col_29_20,353
LOP_R_col_20_10,353
LOP_L_col_16_23,353
LOP_L_col_29_22,353
LO_R_col_34_24,352
LOP_R_col_14_27,352
LOP_R_col_20_12,352
LO_R_col_07_23,352
LOP_L_col_29_19,352
LOP_L_col_30_18,351
LOP_R_col_20_11,351
LOP_R_col_13_18,351
LOP_R_col_21_09,351
LOP_L_col_18_16,351
ME_R_col_06_01,350
LO_R_col_33_21,350
ME_L_col_36_33,350
LOP_R_col_15_07,350
LOP_R_col_13_10,350
LOP_L_col_25_15,350
LO_L_col_07_24,350
LOP_L_col_24_15,350
LOP_R_col_23_14,349
LO_R_col_32_37,349
LO_R_col_35_32,349
LOP_R_col_10_09,349
LOP_L_col_12_07,349
LOP_L_col_20_11,348
LOP_R_col_23_16,348
LOP_R_col_18_18,348
LOP_R_col_18_08,348
LOP_L_col_23_13,348
LOP_R_col_12_10,348
LOP_R_col_22_11,347
LO_R_col_04_16,347
LO_L_col_35_32,347
LOP_L_col_15_05,347
LOP_L_col_22_12,347
LOP_R_col_12_27,346
LOP_R_col_15_10,346
LOP_R_col_17_06,346
LOP_R_col_19_12,346
LOP_R_col_24_25,346
LOP_R_col_13_11,346
LOP_L_col_20_16,345
LOP_R_col_14_11,345
LOP_R_col_14_05,345
LOP_R_col_17_31,345
LOP_R_col_13_22,345
LO_R_col_24_37,345
LOP_L_col_24_14,344
LO_L_col_06_21,344
LOP_L_col_11_10,344
ME_R_col_27_11,344
LOP_R_col_16_17,344
LOP_L_col_10_10,344
LO_R_col_31_16,344
LOP_L_col_23_12,344
LOP_L_col_15_09,344
LOP_R_col_30_23,343
LOP_R_col_07_15,343
LOP_R_col_14_23,343
ME_R_col_02_05,343
LOP_L_col_19_09,343
LOP_R_col_29_24,343
LOP_L_col_21_16,343
LOP_R_col_22_19,343
LOP_R_col_17_26,343
LOP_L_col_23_18,343
LOP_R_col_05_08,342
LOP_L_col_22_16,342
LOP_R_col_11_20,342
LOP_L_col_09_04,342
LOP_R_col_20_17,342
LOP_R_col_16_26,342
LO_R_col_35_31,342
ME_L_col_22_07,342
LOP_R_col_18_15,342
LO_L_col_29_15,342
LOP_R_col_10_24,341
LOP_L_col_27_19,341
LOP_R_col_23_32,341
LOP_L_col_16_16,341
LOP_R_col_15_08,340
LO_R_col_35_26,340
LOP_L_col_19_17,340
LO_L_col_09_01,340
LOP_R_col_15_16,340
LOP_R_col_22_21,340
LOP_R_col_28_24,340
LOP_R_col_17_17,340
LOP_R_col_12_07,339
LO_L_col_28_38,339
ME_L_col_03_14,339
LOP_L_col_26_17,339
LOP_R_col_18_12,338
LOP_L_col_16_15,338
LOP_L_col_26_16,338
LOP_L_col_12_19,338
LOP_R_col_20_18,338
LOP_L_col_12_12,338
LOP_L_col_15_12,338
LOP_R_col_08_16,338
LOP_L_col_15_16,337
LOP_R_col_22_15,337
LOP_L_col_18_22,337
LO_R_col_31_38,337
LOP_R_col_26_28,337
LOP_R_col_14_13,337
LO_R_col_27_38,336
LOP_R_col_21_18,336
LOP_L_col_20_09,336
LO_R_col_02_07,336
LOP_R_col_08_03,336
LOP_R_col_24_19,336
LOP_R_col_25_20,336
LOP_L_col_17_17,336
LOP_R_col_20_09,336
LOP_R_col_18_06,336
LOP_L_col_23_16,336
LOP_R_col_11_14,335
LOP_R_col_20_19,335
LOP_L_col_21_13,335
LOP_R_col_21_14,335
LOP_R_col_07_08,335
LOP_R_col_12_11,335
LO_R_col_02_09,335
LOP_R_col_22_17,335
LOP_R_col_26_21,335
LOP_R_col_27_16,335
LOP_R_col_19_11,335
LOP_R_col_18_11,335
LOP_R_col_13_09,334
ME_R_col_34_21,334
LOP_R_col_07_07,334
LOP_R_col_23_21,334
LOP_R_col_16_21,334
LOP_L_col_23_20,334
LOP_L_col_31_25,334
LOP_L_col_18_18,334
LOP_R_col_16_23,334
LOP_L_col_15_28,334
LOP_R_col_05_09,334
LO_L_col_13_32,334
LOP_R_col_10_22,334
LOP_R_col_28_18,334
LO_L_col_02_08,334
LOP_R_col_28_23,333
LOP_L_col_13_08,333
LOP_R_col_07_06,333
LOP_R_col_23_20,333
LOP_R_col_11_23,333
LO_L_col_36_28,333
LOP_R_col_19_30,332
LOP_L_col_27_17,332
LOP_R_col_17_15,332
LOP_L_col_28_24,332
LOP_L_col_15_27,332
LOP_R_col_16_25,332
LOP_R_col_15_17,332
LOP_L_col_17_12,332
LOP_L_col_31_24,332
LOP_R_col_28_19,332
LOP_R_col_10_07,332
LOP_L_col_12_22,331
LOP_R_col_23_10,331
LOP_L_col_06_11,331
LOP_R_col_21_32,331
LOP_L_col_22_13,331
LOP_R_col_22_24,331
LOP_R_col_23_15,331
LOP_R_col_24_20,331
LO_R_col_28_38,331
LOP_R_col_19_10,330
LOP_R_col_14_16,330
LOP_L_col_20_13,330
LOP_L_col_17_20,330
LOP_R_col_15_24,330
LO_R_col_03_13,330
LO_R_col_34_23,330
LOP_L_col_18_07,330
LOP_R_col_25_16,330
LOP_R_col_14_12,330
LOP_L_col_24_20,329
LOP_R_col_25_23,329
LOP_R_col_14_22,329
LOP_R_col_22_26,329
LOP_R_col_21_24,329
LOP_L_col_16_09,329
LOP_R_col_11_10,329
LOP_R_col_30_30,329
LO_L_col_33_36,329
LO_L_col_21_36,329
LOP_R_col_16_10,329
LOP_L_col_21_22,329
LOP_R_col_11_11,328
LOP_R_col_11_15,328
LOP_R_col_24_11,328
LOP_R_col_23_26,328
LO_R_col_16_33,328
LOP_L_col_24_16,328
LOP_L_col_26_18,328
ME_L_col_02_11,328
LOP_L_col_19_16,328
LOP_R_col_16_14,328
LOP_R_col_15_23,328
LOP_L_col_28_25,328
LOP_L_col_16_17,328
ME_L_col_15_33,328
LOP_L_col_12_14,328
LOP_R_col_22_32,328
LOP_R_col_25_17,327
LOP_L_col_19_06,327
LOP_R_col_16_22,327
LOP_R_col_09_08,327
LOP_L_col_16_14,327
LOP_L_col_26_13,327
LOP_R_col_09_16,327
LOP_L_col_19_13,327
LOP_R_col_14_18,327
ME_L_col_35_26,327
LOP_R_col_21_15,327
LO_L_col_02_09,327
LOP_L_col_22_18,326
LOP_R_col_14_25,326
LOP_L_col_12_18,326
LOP_L_col_18_14,326
LOP_R_col_15_06,326
LOP_L_col_25_16,326
ME_L_col_31_38,326
LOP_L_col_23_23,326
LOP_R_col_12_12,325
LOP_R_col_31_23,325
ME_R_col_19_04,325
LOP_R_col_18_13,325
LOP_R_col_17_08,325
LOP_L_col_30_29,325
LOP_R_col_31_27,325
LOP_R_col_12_24,325
LOP_R_col_21_23,324
LOP_R_col_05_14,324
LOP_L_col_23_11,324
LOP_R_col_23_13,324
LOP_L_col_29_24,324
LOP_R_col_19_17,324
LOP_L_col_11_21,324
LOP_L_col_30_24,324
ME_R_col_35_23,324
LOP_R_col_16_27,324
LOP_R_col_17_14,324
LOP_R_col_27_23,324
LOP_L_col_13_05,323
LOP_R_col_29_23,323
LOP_R_col_25_19,323
LOP_R_col_30_27,323
LOP_L_col_16_11,322
ME_R_col_34_38,322
LOP_L_col_18_08,322
LOP_L_col_17_16,322
LO_R_col_35_34,322
LOP_R_col_09_07,322
LOP_R_col_13_06,322
ME_L_col_35_36,322
LOP_L_col_08_06,322
LOP_L_col_14_13,322
LOP_R_col_19_09,322
LOP_R_col_09_12,321
LOP_L_col_22_14,321
LOP_R_col_25_28,321
LOP_R_col_15_26,321
LOP_L_col_17_13,321
LOP_R_col_24_17,321
LOP_L_col_07_08,321
LOP_R_col_11_04,321
LOP_R_col_22_20,321
LOP_L_col_26_21,320
LOP_L_col_11_09,320
LOP_R_col_17_07,320
LOP_R_col_26_13,320
LOP_R_col_17_13,320
LOP_R_col_26_24,320
LOP_L_col_11_20,320
LOP_R_col_12_04,320
LOP_R_col_13_05,320
LOP_R_col_06_17,320
LOP_R_col_10_08,320
LO_L_col_26_38,319
LOP_R_col_08_23,319
LOP_L_col_25_22,319
LO_L_col_12_31,319
LOP_L_col_14_05,319
LOP_L_col_14_11,319
LOP_R_col_31_22,318
LOP_R_col_27_33,318
LOP_L_col_06_06,318
LOP_R_col_07_13,318
LOP_R_col_08_06,318
LOP_R_col_08_22,318
LOP_R_col_31_26,318
ME_R_col_02_13,318
LO_R_col_20_35,318
LOP_R_col_26_16,318
LO_L_col_32_37,318
LOP_L_col_26_23,318
LOP_L_col_14_06,318
LOP_R_col_22_13,318
LOP_L_col_11_04,317
LOP_L_col_16_12,317
LOP_R_col_23_17,317
LOP_R_col_06_12,317
LOP_R_col_18_29,317
LOP_R_col_15_14,317
LOP_R_col_16_09,317
ME_L_col_12_01,317
LOP_R_col_12_30,317
LOP_R_col_11_24,317
LOP_L_col_17_08,316
LOP_L_col_21_26,316
LO_L_col_34_22,316
LOP_R_col_08_18,316
LOP_R_col_10_10,316
LOP_L_col_09_03,316
LOP_R_col_17_28,316
LOP_R_col_14_20,316
LOP_R_col_26_17,316
LOP_R_col_21_26,316
LO_R_col_35_25,316
LOP_L_col_25_20,316
LOP_R_col_30_25,316
LO_L_col_28_13,316
LOP_L_col_20_08,316
LOP_L_col_23_19,316
LOP_R_col_09_23,315
LOP_R_col_09_20,315
ME_L_col_04_03,315
LOP_R_col_12_16,315
LOP_R_col_06_13,315
LOP_L_col_08_07,315
LOP_R_col_10_05,315
LOP_R_col_12_09,315
LOP_L_col_13_14,315
LOP_R_col_28_22,315
LOP_R_col_15_21,315
LO_L_col_30_38,315
LOP_L_col_12_08,314
LOP_R_col_21_19,314
LOP_R_col_29_18,314
LOP_R_col_08_07,314
LOP_R_col_11_22,314
ME_R_col_36_26,314
LOP_R_col_27_21,314
LOP_R_col_24_21,314
LOP_R_col_23_30,314
LOP_L_col_10_11,314
LOP_L_col_13_09,313
LOP_R_col_24_23,313
LOP_R_col_14_19,313
LOP_R_col_12_20,313
LOP_L_col_03_12,313
LOP_L_col_14_28,313
LOP_R_col_31_30,313
LOP_L_col_15_18,313
LOP_L_col_16_07,313
LOP_R_col_17_18,312
LOP_R_col_16_13,312
LOP_R_col_21_25,312
LOP_L_col_16_18,312
LOP_L_col_17_05,312
LOP_L_col_17_15,312
LOP_R_col_22_09,312
LOP_R_col_32_23,312
LOP_L_col_22_09,312
LOP_L_col_13_15,312
LOP_R_col_12_05,312
LOP_R_col_08_15,312
LOP_R_col_08_09,312
LOP_R_col_11_09,312
LOP_L_col_07_07,312
LOP_R_col_13_13,312
ME_L_col_09_01,312
LOP_R_col_10_12,312
LOP_R_col_32_22,312
LOP_R_col_14_26,312
LOP_R_col_27_22,312
LOP_L_col_05_17,311
LOP_R_col_29_19,311
LOP_R_col_09_03,311
LOP_R_col_21_11,311
LOP_L_col_11_24,311
LOP_R_col_27_27,311
LOP_R_col_21_29,311
LOP_L_col_29_26,310
LOP_R_col_21_10,310
LOP_L_col_20_12,310
LO_R_col_27_12,310
LOP_L_col_27_23,310
LOP_L_col_13_23,310
LOP_R_col_31_21,310
LOP_R_col_16_06,310
LOP_R_col_18_22,310
LOP_R_col_28_21,310
LOP_R_col_29_28,310
LOP_R_col_24_14,310
LOP_L_col_23_22,309
LO_L_col_32_18,309
LOP_L_col_26_19,309
LOP_R_col_04_08,309
LOP_L_col_10_19,309
LOP_R_col_05_13,309
ME_L_col_30_15,309
LOP_R_col_19_15,309
LOP_R_col_14_29,309
LOP_R_col_24_22,309
LOP_R_col_19_19,309
LOP_R_col_23_23,308
LOP_L_col_07_17,308
LOP_L_col_21_19,308
LOP_L_col_22_21,308
LOP_L_col_10_20,308
LOP_L_col_13_16,308
LOP_L_col_14_19,308
LOP_L_col_29_29,308
LOP_R_col_25_35,307
LOP_L_col_22_20,307
ME_R_col_01_08,307
LOP_R_col_15_28,307
LOP_R_col_13_08,307
LOP_R_col_11_17,307
LOP_R_col_06_07,307
LOP_L_col_10_22,307
LOP_R_col_25_18,307
LOP_R_col_22_14,307
LOP_R_col_24_29,307
LOP_R_col_14_14,307
LO_L_col_07_23,307
LOP_R_col_17_12,306
LOP_L_col_11_08,306
LO_L_col_08_25,306
LOP_L_col_24_17,306
ME_L_col_12_31,306
LOP_L_col_18_17,306
LOP_L_col_09_02,306
LOP_L_col_14_09,306
LOP_L_col_06_19,306
LOP_R_col_27_28,306
LOP_R_col_26_14,306
LOP_L_col_27_13,306
ME_L_col_26_38,306
LOP_R_col_21_17,306
LOP_R_col_24_28,306
LOP_R_col_03_11,306
LOP_L_col_15_07,305
LOP_R_col_15_25,305
LOP_L_col_24_19,305
LOP_L_col_10_13,305
LOP_R_col_30_22,305
LOP_L_col_16_30,305
LOP_R_col_29_29,305
BU(L),305
LOP_L_col_17_07,305
LO_R_col_33_19,304
LOP_R_col_06_09,304
LOP_L_col_18_19,304
LOP_L_col_22_08,304
LOP_L_col_20_26,304
LOP_L_col_13_18,304
LOP_L_col_29_18,304
LOP_L_col_20_10,304
LO_L_col_33_19,304
LOP_R_col_19_21,304
LOP_R_col_20_22,304
LOP_R_col_26_31,304
LOP_R_col_25_21,304
LOP_L_col_19_21,304
LOP_R_col_19_18,303
LOP_R_col_16_16,303
LOP_R_col_09_04,303
LOP_L_col_27_16,303
LOP_R_col_19_23,303
LOP_L_col_09_15,303
LOP_R_col_10_23,303
LO_R_col_12_31,303
LOP_L_col_06_10,303
LOP_L_col_28_26,303
LOP_L_col_14_18,303
LOP_L_col_20_19,303
LO_R_col_30_38,303
LOP_R_col_18_20,303
LOP_R_col_22_23,303
LOP_L_col_31_23,303
LOP_L_col_08_18,303
LOP_L_col_16_08,303
LOP_R_col_18_31,303
LOP_R_col_23_24,302
LOP_L_col_18_12,302
LOP_L_col_12_15,302
LOP_L_col_13_17,302
LOP_R_col_15_05,302
LOP_L_col_26_24,302
LOP_R_col_18_28,302
LOP_L_col_25_12,302
LOP_L_col_10_06,302
LO_R_col_34_21,302
LOP_L_col_08_08,302
LOP_R_col_11_13,302
LOP_L_col_07_10,302
LOP_R_col_12_13,302
LOP_L_col_10_07,301
LOP_R_col_10_20,301
LOP_R_col_04_11,301
LOP_L_col_27_27,301
LOP_L_col_13_10,301
LOP_L_col_12_11,301
LOP_L_col_07_18,301
LOP_R_col_16_08,301
LOP_L_col_06_08,301
LOP_L_col_20_20,300
LO_R_col_32_38,300
LOP_L_col_09_11,300
LO_L_col_25_38,300
LOP_L_col_27_20,300
LOP_R_col_25_29,300
LOP_L_col_23_21,300
LOP_R_col_32_29,300
LOP_R_col_27_24,300
LOP_L_col_29_25,300
LOP_R_col_10_06,299
LOP_R_col_21_08,299
LOP_R_col_28_17,299
LOP_L_col_30_25,299
LOP_L_col_30_20,299
LOP_R_col_25_12,299
LOP_L_col_15_31,299
LOP_R_col_07_16,299
LOP_R_col_23_29,299
LOP_R_col_23_22,298
LOP_R_col_09_05,298
LOP_L_col_27_15,298
LOP_L_col_19_12,298
LOP_L_col_29_17,298
LOP_L_col_12_05,298
LOP_R_col_15_20,298
LOP_L_col_30_21,298
LOP_L_col_08_17,298
LOP_R_col_24_15,298
LOP_L_col_21_18,298
LOP_R_col_21_33,298
LOP_L_col_21_12,298
LOP_R_col_21_20,298
LOP_L_col_14_25,297
LOP_L_col_28_23,297
LOP_L_col_24_28,297
LOP_L_col_07_16,297
LOP_L_col_09_14,297
LOP_R_col_25_31,297
LOP_R_col_13_07,297
LOP_L_col_30_19,297
LO_R_col_33_37,297
ME_L_col_34_23,297
LOP_R_col_27_17,296
LOP_L_col_10_03,296
LOP_L_col_15_20,296
LOP_R_col_29_31,296
LOP_R_col_06_05,296
LOP_L_col_07_09,296
LOP_L_col_26_20,296
LO_L_col_30_39,296
LOP_L_col_06_04,296
LOP_R_col_14_28,296
LOP_L_col_32_31,296
LO_L_col_28_39,296
LOP_R_col_07_03,296
LOP_L_col_19_10,296
LOP_L_col_25_17,295
LOP_L_col_09_08,295
LOP_R_col_10_16,295
LOP_L_col_16_05,295
LOP_R_col_24_26,295
LOP_R_col_17_29,295
LOP_R_col_13_29,295
LOP_R_col_04_04,295
LOP_L_col_08_09,295
LOP_R_col_18_19,294
LOP_R_col_09_17,294
LOP_L_col_16_20,294
LOP_R_col_03_10,294
LOP_R_col_11_25,294
LOP_L_col_12_17,294
LOP_R_col_25_14,294
LOP_L_col_24_23,294
LO_R_col_34_36,294
LOP_R_col_27_19,294
LOP_R_col_30_17,294
LOP_R_col_15_30,294
LOP_R_col_26_27,294
LOP_L_col_29_28,294
LOP_L_col_13_11,293
LOP_R_col_13_20,293
LO_R_col_26_38,293
LOP_L_col_23_24,293
LOP_R_col_21_34,293
LOP_L_col_19_08,293
LOP_R_col_18_16,293
LO_L_col_34_34,293
LOP_L_col_20_27,293
LOP_L_col_16_25,293
LO_R_col_19_35,293
LOP_R_col_21_27,293
LO_R_col_01_07,293
LOP_L_col_23_10,293
LOP_L_col_21_15,293
LOP_R_col_18_26,293
ME_L_col_04_17,293
LOP_L_col_08_11,292
LOP_L_col_10_08,292
LOP_L_col_17_06,292
LOP_R_col_30_18,292
LOP_R_col_26_26,292
LOP_R_col_04_10,292
LOP_L_col_11_14,292
LOP_R_col_16_24,292
LO_L_col_02_11,292
LOP_L_col_29_23,292
LOP_L_col_20_25,292
LOP_R_col_20_20,292
LOP_R_col_24_30,292
LOP_R_col_15_15,291
LOP_L_col_26_22,291
LOP_R_col_10_17,291
LOP_L_col_14_17,291
LOP_R_col_27_14,291
LOP_L_col_19_15,291
LOP_R_col_28_15,291
LOP_L_col_33_28,291
LOP_R_col_16_28,291
LOP_R_col_33_25,291
ME_L_col_01_08,291
LOP_R_col_29_25,291
LOP_R_col_24_27,291
LOP_R_col_13_16,291
LOP_R_col_08_14,290
LOP_R_col_19_29,290
LOP_R_col_15_11,290
LOP_L_col_17_22,290
LOP_R_col_11_06,290
LOP_L_col_21_09,290
LOP_L_col_16_06,290
LOP_L_col_08_10,290
LOP_L_col_21_17,290
LOP_L_col_11_15,290
ME_L_col_36_28,290
LOP_R_col_20_30,290
LOP_L_col_06_13,290
LOP_R_col_26_20,290
LOP_L_col_30_28,290
LOP_L_col_10_14,290
LOP_R_col_03_07,290
LOP_R_col_10_15,290
LOP_R_col_12_03,290
LOP_L_col_27_24,289
LOP_L_col_28_20,289
LOP_L_col_15_10,289
LOP_R_col_28_28,289
LOP_R_col_08_20,289
LOP_R_col_08_11,289
LOP_L_col_13_13,289
LOP_R_col_26_19,289
LOP_R_col_32_30,289
LOP_L_col_34_28,289
LOP_L_col_11_11,289
LOP_R_col_13_04,289
LOP_R_col_27_20,289
LOP_L_col_14_08,289
LOP_L_col_29_20,289
LOP_R_col_11_21,289
LOP_L_col_07_11,289
LOP_L_col_23_14,289
LOP_L_col_09_19,289
LOP_R_col_12_22,289
LOP_R_col_19_22,289
LOP_R_col_20_21,289
LOP_L_col_18_32,289
LOP_L_col_03_10,289
LO_L_col_03_14,288
LOP_L_col_04_09,288
LOP_R_col_21_22,288
LOP_R_col_23_31,288
LOP_L_col_20_22,288
LOP_R_col_33_27,288
LOP_R_col_28_33,288
LOP_R_col_05_05,288
LOP_R_col_17_05,288
LOP_L_col_09_12,288
LOP_L_col_23_28,288
LOP_R_col_07_12,288
LOP_R_col_04_15,287
LOP_R_col_18_21,287
LOP_L_col_25_27,287
LOP_R_col_19_26,287
LOP_R_col_18_07,287
LOP_L_col_21_24,287
LOP_L_col_04_18,287
LOP_L_col_13_28,287
LOP_R_col_30_19,287
LOP_L_col_13_12,286
LOP_R_col_19_24,286
LOP_R_col_33_31,286
LOP_L_col_10_04,286
LOP_L_col_13_22,286
LO_L_col_06_22,286
LOP_R_col_25_30,285
LOP_R_col_15_13,285
LOP_R_col_22_31,285
LOP_R_col_09_06,285
LOP_L_col_16_28,285
LOP_L_col_16_26,285
LOP_R_col_27_35,285
LOP_R_col_10_13,285
LOP_L_col_22_19,285
LOP_L_col_21_25,285
LOP_R_col_14_15,285
LO_L_col_09_28,285
